Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Local - Lazio vs Spezia","1ST","28/08/2021","2","3","51%","0","2","7","1","4","0","256","9","3","0","0","6","0","1","0","6","1","1","1","1","0","1","0","219","6","22","0","14/31 (45%)","2/7 (29%)","53%","3","13/28 (46%)","5/6 (83%)","1/2 (50%)","78%","9","3","0","3","0","1","0","0","0","0","2"
"Visita - Lazio vs Spezia","1ST","28/08/2021","2","1","49%","0","1","5","3","2","0","245","4","7","1","0","2","0","2","1","2","3","1","0","0","0","2","0","202","13","27","0","8/22 (36%)","0/6 (0%)","47%","6","15/28 (54%)","1/6 (17%)","4/7 (57%)","50%","4","3","0","4","0","3","0","0","0","0","2"
"Local - Lazio vs Spezia","2ND","28/08/2021","2","3","70%","0","2","11","0","0","0","439","3","6","0","0","4","0","2","5","5","6","2","0","1","0","2","1","413","3","32","0","6/14 (43%)","1/2 (50%)","60%","1","15/26 (58%)","3/4 (75%)","7/7 (100%)","100%","3","4","0","3","0","0","0","0","0","0","4"
"Visita - Lazio vs Spezia","2ND","28/08/2021","2","0","30%","0","0","0","1","0","0","184","1","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","148","9","9","0","13/22 (59%)","0/3 (0%)","40%","2","11/26 (42%)","1/4 (25%)","5/6 (83%)","0%","1","3","0","4","0","1","0","0","0","0","3"
"Local - Fiorentina vs Torino","ALL","28/08/2021","2","2","58%","0","0","9","0","3","13","416","12","26","4","0","6","0","2","1","6","3","0","0","0","0","5","3","338","24","53","0","50/78 (64%)","4/19 (21%)","59%","7","40/68 (59%)","23/39 (59%)","2/5 (40%)","75%","12","6","0","14","0","0","0","0","0","0","4"
"Visita - Fiorentina vs Torino","ALL","28/08/2021","2","1","42%","0","0","5","4","3","28","306","10","12","5","0","1","0","2","2","5","0","0","0","1","0","1","2","220","15","46","0","21/62 (34%)","4/11 (36%)","41%","7","28/68 (41%)","16/39 (41%)","6/11 (55%)","40%","10","13","0","13","0","4","0","0","0","0","6"
"Local - Fiorentina vs Torino","1ST","28/08/2021","2","1","63%","0","0","7","0","3","0","238","3","15","2","0","4","0","2","1","4","3","0","0","0","0","2","0","202","12","30","0","34/46 (74%)","2/12 (17%)","61%","5","19/32 (59%)","14/22 (64%)","1/2 (50%)","100%","3","3","0","10","0","0","0","0","0","0","3"
"Visita - Fiorentina vs Torino","1ST","28/08/2021","2","0","37%","0","0","1","3","0","0","141","6","5","2","0","0","0","1","0","1","0","0","0","0","0","0","1","95","9","19","0","10/32 (31%)","1/5 (20%)","39%","3","13/32 (41%)","8/22 (36%)","2/2 (100%)","50%","6","7","0","7","0","3","0","0","0","0","4"
"Local - Fiorentina vs Torino","2ND","28/08/2021","2","1","52%","0","0","2","0","0","0","178","9","11","2","0","2","0","0","0","2","0","0","0","0","0","3","3","136","12","23","0","16/32 (50%)","2/7 (29%)","57%","2","21/36 (58%)","9/17 (53%)","1/3 (33%)","67%","9","3","0","4","0","0","0","0","0","0","1"
"Visita - Fiorentina vs Torino","2ND","28/08/2021","2","1","48%","0","0","4","1","3","0","165","4","7","3","0","1","0","1","2","4","0","0","0","1","0","1","1","125","6","27","0","11/30 (37%)","3/6 (50%)","43%","4","15/36 (42%)","8/17 (47%)","4/9 (44%)","25%","4","6","0","6","0","1","0","0","0","0","2"
"Local - Juventus vs Empoli","ALL","28/08/2021","2","0","55%","0","1","18","3","8","10","412","14","6","2","0","5","0","9","4","10","8","0","1","0","0","2","1","346","22","63","0","47/75 (63%)","6/37 (16%)","52%","9","31/65 (48%)","18/30 (60%)","11/19 (58%)","50%","14","11","0","25","0","3","0","0","0","0","7"
"Visita - Juventus vs Empoli","ALL","28/08/2021","2","1","45%","0","1","11","5","9","6","342","17","10","3","0","3","0","3","5","8","3","1","0","0","0","1","3","259","29","46","0","27/56 (48%)","4/20 (20%)","48%","10","34/65 (52%)","12/30 (40%)","7/11 (64%)","65%","17","5","0","26","0","5","0","0","0","0","17"
"Local - Juventus vs Empoli","1ST","28/08/2021","2","0","53%","0","0","7","1","5","0","198","6","4","0","0","3","0","3","1","3","4","0","0","0","0","1","0","165","9","30","0","20/36 (56%)","4/18 (22%)","51%","3","16/29 (55%)","3/8 (38%)","6/10 (60%)","50%","6","4","0","9","0","1","0","0","0","0","5"
"Visita - Juventus vs Empoli","1ST","28/08/2021","2","1","47%","0","1","7","3","3","0","180","7","3","2","0","1","0","2","4","5","2","1","0","0","0","0","2","148","12","26","0","18/27 (67%)","1/9 (11%)","49%","5","13/29 (45%)","5/8 (63%)","3/4 (75%)","71%","7","2","0","10","0","3","0","0","0","0","5"
"Local - Juventus vs Empoli","2ND","28/08/2021","2","0","57%","0","1","11","2","3","0","214","8","2","2","0","2","0","6","3","7","4","0","1","0","0","1","1","181","13","33","0","27/39 (69%)","2/19 (11%)","52%","6","15/36 (42%)","15/22 (68%)","5/9 (56%)","50%","8","7","0","16","0","2","0","0","0","0","2"
"Visita - Juventus vs Empoli","2ND","28/08/2021","2","0","43%","0","0","4","2","6","0","162","10","7","1","0","2","0","1","1","3","1","0","0","0","0","1","1","111","17","20","0","9/29 (31%)","3/11 (27%)","48%","5","21/36 (58%)","7/22 (32%)","4/7 (57%)","60%","10","3","0","16","0","2","0","0","0","0","12"
"Local - Genoa vs SSC Napoli","ALL","29/08/2021","2","1","39%","0","1","6","6","4","17","358","18","15","2","0","3","0","2","1","4","2","0","1","0","0","4","3","280","19","34","0","21/46 (46%)","4/15 (27%)","47%","13","46/99 (46%)","10/21 (48%)","13/23 (57%)","50%","18","19","0","11","0","6","0","0","0","0","4"
"Visita - Genoa vs SSC Napoli","ALL","29/08/2021","2","2","61%","0","2","13","2","5","15","581","23","17","3","0","8","1","3","2","8","5","0","2","1","0","10","2","498","22","70","0","31/48 (65%)","2/13 (15%)","53%","13","53/99 (54%)","11/21 (52%)","14/19 (74%)","57%","23","13","0","11","0","2","0","0","0","0","6"
"Local - Genoa vs SSC Napoli","1ST","29/08/2021","2","0","39%","0","0","1","2","3","0","193","11","6","1","0","1","0","0","0","1","0","0","0","0","0","3","2","152","9","10","0","8/19 (42%)","2/10 (20%)","54%","5","23/43 (53%)","3/5 (60%)","6/8 (75%)","45%","11","8","0","3","0","2","0","0","0","0","2"
"Visita - Genoa vs SSC Napoli","1ST","29/08/2021","2","1","61%","0","2","7","1","1","0","325","7","8","1","0","3","1","3","1","4","3","0","2","1","0","6","1","279","11","43","0","16/23 (70%)","1/2 (50%)","46%","8","20/43 (47%)","2/5 (40%)","5/8 (63%)","29%","7","7","0","8","0","1","0","0","0","0","4"
"Local - Genoa vs SSC Napoli","2ND","29/08/2021","2","1","39%","0","1","5","4","1","0","165","7","9","1","0","2","0","2","1","3","2","0","1","0","0","1","1","128","10","24","0","13/27 (48%)","2/5 (40%)","42%","8","23/56 (41%)","7/16 (44%)","7/15 (47%)","57%","7","11","0","8","0","4","0","0","0","0","2"
"Visita - Genoa vs SSC Napoli","2ND","29/08/2021","2","1","61%","0","0","6","1","4","0","256","16","9","2","0","5","0","0","1","4","2","0","0","0","0","4","1","219","11","27","0","15/25 (60%)","1/11 (9%)","58%","5","33/56 (59%)","9/16 (56%)","9/11 (82%)","69%","16","6","0","3","0","1","0","0","0","0","2"
"Local - Sassuolo vs Sampdoria","ALL","29/08/2021","2","0","63%","0","1","19","2","8","8","582","10","13","2","0","5","0","10","4","10","9","0","1","0","0","1","0","489","23","42","0","30/59 (51%)","4/15 (27%)","49%","13","39/72 (54%)","7/21 (33%)","16/24 (67%)","60%","10","9","0","16","0","2","0","0","0","0","10"
"Visita - Sassuolo vs Sampdoria","ALL","29/08/2021","2","0","37%","0","0","11","5","6","14","329","21","7","2","0","2","0","6","3","5","6","0","0","0","0","1","3","236","19","43","0","22/52 (42%)","3/21 (14%)","51%","2","33/72 (46%)","14/21 (67%)","5/13 (38%)","81%","21","13","0","16","0","5","0","0","0","0","11"
"Local - Sassuolo vs Sampdoria","1ST","29/08/2021","2","0","57%","0","0","9","1","2","0","265","6","4","0","0","3","0","5","1","4","5","0","0","0","0","1","0","216","14","19","0","18/38 (47%)","2/5 (40%)","44%","6","15/29 (52%)","1/7 (14%)","5/9 (56%)","67%","6","8","0","12","0","1","0","0","0","0","4"
"Visita - Sassuolo vs Sampdoria","1ST","29/08/2021","2","0","43%","0","0","4","3","4","0","193","10","0","1","0","1","0","3","0","2","2","0","0","0","0","0","3","140","11","27","0","10/25 (40%)","2/13 (15%)","56%","2","14/29 (48%)","6/7 (86%)","4/8 (50%)","70%","10","8","0","7","0","3","0","0","0","0","5"
"Local - Sassuolo vs Sampdoria","2ND","29/08/2021","2","0","70%","0","1","10","1","6","0","317","4","9","2","0","2","0","5","3","6","4","0","1","0","0","0","0","273","9","23","0","12/21 (57%)","2/10 (20%)","53%","7","24/43 (56%)","6/14 (43%)","11/15 (73%)","50%","4","1","0","4","0","1","0","0","0","0","6"
"Visita - Sassuolo vs Sampdoria","2ND","29/08/2021","2","0","30%","0","0","7","2","2","0","136","11","7","1","0","1","0","3","3","3","4","0","0","0","0","1","0","96","8","16","0","12/27 (44%)","1/8 (13%)","47%","0","19/43 (44%)","8/14 (57%)","1/5 (20%)","91%","11","5","0","9","0","2","0","0","0","0","6"
"Local - AC Milan vs Cagliari","ALL","29/08/2021","2","4","57%","0","4","18","1","8","13","517","6","10","1","0","5","0","5","8","10","8","2","2","1","0","4","1","464","15","36","0","29/46 (63%)","7/22 (32%)","44%","5","24/54 (44%)","11/25 (44%)","8/15 (53%)","67%","6","6","0","11","0","1","0","0","0","0","6"
"Visita - AC Milan vs Cagliari","ALL","29/08/2021","2","1","43%","0","0","7","1","3","11","392","12","12","5","0","2","0","3","2","6","1","0","0","0","0","3","0","337","13","36","0","25/40 (63%)","5/14 (36%)","56%","0","30/54 (56%)","14/25 (56%)","6/12 (50%)","50%","12","4","0","12","0","1","0","0","0","0","11"
"Local - AC Milan vs Cagliari","1ST","29/08/2021","2","4","56%","0","4","11","0","2","0","245","3","6","0","0","5","0","3","3","7","4","2","2","1","0","3","1","213","8","18","0","15/28 (54%)","3/7 (43%)","46%","2","13/28 (46%)","5/11 (45%)","4/7 (57%)","67%","3","3","0","4","0","0","0","0","0","0","2"
"Visita - AC Milan vs Cagliari","1ST","29/08/2021","2","1","44%","0","0","2","1","1","0","193","5","7","3","0","1","0","1","0","2","0","0","0","0","0","1","0","157","7","20","0","10/18 (56%)","2/7 (29%)","54%","0","15/28 (54%)","6/11 (55%)","3/6 (50%)","60%","5","0","0","3","0","1","0","0","0","0","6"
"Local - AC Milan vs Cagliari","2ND","29/08/2021","2","0","58%","0","0","7","1","6","0","272","3","4","1","0","0","0","2","5","3","4","0","0","0","0","1","0","251","7","18","0","14/18 (78%)","4/15 (27%)","43%","3","11/26 (42%)","6/14 (43%)","4/8 (50%)","67%","3","3","0","7","0","1","0","0","0","0","4"
"Visita - AC Milan vs Cagliari","2ND","29/08/2021","2","0","42%","0","0","5","0","2","0","199","7","5","2","0","1","0","2","2","4","1","0","0","0","0","2","0","180","6","16","0","15/22 (68%)","3/7 (43%)","57%","0","15/26 (58%)","8/14 (57%)","3/6 (50%)","43%","7","4","0","9","0","0","0","0","0","0","5"
"Local - Salernitana vs AS Roma","ALL","29/08/2021","2","0","20%","0","0","5","5","1","12","172","13","10","2","0","0","0","4","1","4","1","0","0","0","0","1","2","89","16","26","0","12/46 (26%)","3/10 (30%)","50%","4","25/48 (52%)","15/32 (47%)","2/4 (50%)","46%","13","11","0","28","0","5","0","0","0","0","11"
"Visita - Salernitana vs AS Roma","ALL","29/08/2021","2","4","80%","0","1","28","0","10","11","714","6","12","2","0","9","0","8","11","18","10","1","0","1","0","0","3","637","12","71","0","35/57 (61%)","8/27 (30%)","50%","5","23/48 (48%)","17/32 (53%)","5/13 (38%)","67%","6","8","0","11","0","0","0","0","0","0","7"
"Local - Salernitana vs AS Roma","1ST","29/08/2021","2","0","15%","0","0","2","3","1","0","64","7","7","1","0","0","0","2","0","1","1","0","0","0","0","1","1","27","9","9","0","8/27 (30%)","1/3 (33%)","51%","3","14/26 (54%)","6/13 (46%)","0/2 (0%)","29%","7","2","0","17","0","3","0","0","0","0","6"
"Visita - Salernitana vs AS Roma","1ST","29/08/2021","2","0","85%","0","0","10","0","7","0","349","5","5","1","0","3","0","2","5","6","4","0","0","0","0","0","2","315","5","36","0","10/18 (56%)","2/18 (11%)","49%","3","12/26 (46%)","7/13 (54%)","2/6 (33%)","80%","5","4","0","2","0","0","0","0","0","0","4"
"Local - Salernitana vs AS Roma","2ND","29/08/2021","2","0","24%","0","0","3","2","0","0","108","6","3","1","0","0","0","2","1","3","0","0","0","0","0","0","1","62","7","17","0","4/19 (21%)","2/7 (29%)","49%","1","11/22 (50%)","9/19 (47%)","2/2 (100%)","67%","6","9","0","11","0","2","0","0","0","0","5"
"Visita - Salernitana vs AS Roma","2ND","29/08/2021","2","4","76%","0","1","18","0","3","0","365","1","7","1","0","6","0","6","6","12","6","1","0","1","0","0","1","322","7","35","0","25/39 (64%)","6/9 (67%)","51%","2","11/22 (50%)","10/19 (53%)","3/7 (43%)","0%","1","4","0","9","0","0","0","0","0","0","3"
"Local - Empoli vs Venezia","ALL","11/09/2021","3","1","68%","0","2","22","1","8","12","532","16","21","2","0","6","0","8","8","12","10","1","1","1","0","5","3","449","40","71","0","33/70 (47%)","7/36 (19%)","53%","11","50/85 (59%)","11/31 (35%)","13/21 (62%)","69%","16","9","0","9","0","1","0","0","0","0","6"
"Visita - Empoli vs Venezia","ALL","11/09/2021","3","2","32%","0","4","10","5","2","21","256","19","11","5","0","3","0","6","1","9","1","1","3","1","0","1","1","185","18","33","0","26/63 (41%)","3/9 (33%)","47%","8","35/85 (41%)","20/31 (65%)","5/13 (38%)","74%","19","7","0","35","0","5","0","0","0","0","10"
"Local - Empoli vs Venezia","1ST","11/09/2021","3","0","64%","0","1","9","1","5","0","274","6","10","2","0","3","0","3","3","4","5","0","1","0","0","2","2","245","16","35","0","13/25 (52%)","5/22 (23%)","46%","4","20/37 (54%)","2/11 (18%)","4/9 (44%)","83%","6","7","0","4","0","1","0","0","0","0","5"
"Visita - Empoli vs Venezia","1ST","11/09/2021","3","1","36%","0","4","7","3","2","0","161","9","5","3","0","2","0","5","0","6","1","1","3","0","0","0","1","127","7","12","0","16/27 (59%)","3/6 (50%)","54%","3","17/37 (46%)","9/11 (82%)","3/6 (50%)","78%","9","3","0","10","0","3","0","0","0","0","8"
"Local - Empoli vs Venezia","2ND","11/09/2021","3","1","74%","0","1","13","0","3","0","258","10","11","0","0","3","0","5","5","8","5","1","0","1","0","3","1","204","24","36","0","20/45 (44%)","2/14 (14%)","57%","7","30/48 (63%)","9/20 (45%)","9/12 (75%)","60%","10","2","0","5","0","0","0","0","0","0","1"
"Visita - Empoli vs Venezia","2ND","11/09/2021","3","1","26%","0","0","3","2","0","0","95","10","6","2","0","1","0","1","1","3","0","0","0","1","0","1","0","58","11","21","0","10/36 (28%)","0/3 (0%)","43%","5","18/48 (38%)","11/20 (55%)","2/7 (29%)","70%","10","4","0","25","0","2","0","0","0","0","2"
"Local - SSC Napoli vs Juventus","ALL","11/09/2021","3","2","67%","0","2","25","3","13","14","627","18","15","2","0","6","0","9","10","15","10","2","0","0","0","5","1","572","16","72","0","29/40 (73%)","7/28 (25%)","52%","6","40/79 (51%)","12/21 (57%)","7/12 (58%)","50%","18","3","0","7","0","3","0","0","0","0","7"
"Visita - SSC Napoli vs Juventus","ALL","11/09/2021","3","1","33%","0","3","8","5","1","16","312","11","14","1","0","4","0","4","0","6","2","1","2","1","0","0","3","254","13","33","0","23/42 (55%)","1/6 (17%)","48%","9","39/79 (49%)","9/21 (43%)","14/23 (61%)","73%","11","4","0","26","0","5","0","0","0","0","11"
"Local - SSC Napoli vs Juventus","1ST","11/09/2021","3","0","69%","0","0","10","3","8","0","340","4","8","1","0","2","0","3","5","7","3","0","0","0","0","2","0","311","6","37","0","18/24 (75%)","5/16 (31%)","47%","4","16/36 (44%)","6/11 (55%)","4/6 (67%)","50%","4","0","0","6","0","3","0","0","0","0","3"
"Visita - SSC Napoli vs Juventus","1ST","11/09/2021","3","1","31%","0","3","6","2","0","0","154","6","7","1","0","4","0","2","0","6","0","1","2","1","0","0","0","122","9","19","0","15/23 (65%)","1/3 (33%)","53%","2","20/36 (56%)","5/11 (45%)","7/9 (78%)","50%","6","3","0","13","0","2","0","0","0","0","3"
"Local - SSC Napoli vs Juventus","2ND","11/09/2021","3","2","65%","0","2","15","0","5","0","287","14","7","1","0","4","0","6","5","8","7","2","0","0","0","3","1","261","10","35","0","11/16 (69%)","2/12 (17%)","57%","2","24/43 (56%)","6/10 (60%)","3/6 (50%)","50%","14","3","0","1","0","0","0","0","0","0","4"
"Visita - SSC Napoli vs Juventus","2ND","11/09/2021","3","0","35%","0","0","2","3","1","0","158","5","7","0","0","0","0","2","0","0","2","0","0","0","0","0","3","132","4","14","0","8/19 (42%)","0/3 (0%)","43%","7","19/43 (44%)","4/10 (40%)","7/14 (50%)","100%","5","1","0","13","0","3","0","0","0","0","8"
"Local - Atalanta vs Fiorentina","ALL","11/09/2021","3","1","55%","0","5","13","0","10","13","492","11","18","4","0","5","0","7","1","13","0","1","4","1","0","6","2","422","22","63","0","26/42 (62%)","11/29 (38%)","52%","6","36/75 (48%)","15/24 (63%)","7/19 (37%)","55%","11","8","0","8","0","0","0","0","0","0","2"
"Visita - Atalanta vs Fiorentina","ALL","11/09/2021","3","2","45%","0","2","7","4","3","19","425","18","12","4","0","2","0","2","3","6","1","2","0","0","0","3","1","354","15","39","0","43/72 (60%)","0/9 (0%)","48%","4","39/75 (52%)","9/24 (38%)","9/16 (56%)","61%","18","6","0","28","0","4","0","0","0","0","8"
"Local - Atalanta vs Fiorentina","1ST","11/09/2021","3","0","53%","0","0","1","0","5","0","237","6","6","1","0","0","0","1","0","1","0","0","0","0","0","1","2","206","13","29","0","9/18 (50%)","4/13 (31%)","47%","3","15/35 (43%)","5/8 (63%)","3/12 (25%)","50%","6","4","0","4","0","0","0","0","0","0","1"
"Visita - Atalanta vs Fiorentina","1ST","11/09/2021","3","1","47%","0","1","4","0","2","0","216","12","6","1","0","1","0","2","1","4","0","1","0","0","0","1","0","186","4","20","0","19/27 (70%)","0/6 (0%)","53%","2","20/35 (57%)","3/8 (38%)","2/6 (33%)","42%","12","4","0","15","0","0","0","0","0","0","2"
"Local - Atalanta vs Fiorentina","2ND","11/09/2021","3","1","56%","0","5","12","0","5","0","255","5","12","3","0","5","0","6","1","12","0","1","4","1","0","5","0","216","9","34","0","17/24 (71%)","7/16 (44%)","55%","3","21/40 (53%)","10/16 (63%)","4/7 (57%)","60%","5","4","0","4","0","0","0","0","0","0","1"
"Visita - Atalanta vs Fiorentina","2ND","11/09/2021","3","1","44%","0","1","3","4","1","0","209","6","6","3","0","1","0","0","2","2","1","1","0","0","0","2","1","168","11","19","0","24/45 (53%)","0/3 (0%)","45%","2","19/40 (48%)","6/16 (38%)","7/10 (70%)","100%","6","2","0","13","0","4","0","0","0","0","6"
"Local - Sampdoria vs Inter","ALL","12/09/2021","3","2","52%","0","2","14","1","4","12","398","12","13","4","0","3","0","6","5","10","4","1","1","0","22","5","2","330","19","41","76/111 (68%)","22/47 (47%)","6/27 (22%)","51%","5","29/55 (53%)","11/24 (46%)","5/9 (56%)","33%","12","11","0","14","0","1","0","1","0","0","7"
"Visita - Sampdoria vs Inter","ALL","12/09/2021","3","2","48%","0","1","8","0","4","13","386","9","12","4","0","3","0","4","1","5","3","1","0","2","18","1","1","300","16","47","49/80 (61%)","28/51 (55%)","2/8 (25%)","49%","4","26/55 (47%)","13/24 (54%)","5/13 (38%)","78%","9","10","0","19","0","0","0","0","1","1","8"
"Local - Sampdoria vs Inter","1ST","12/09/2021","3","1","52%","0","1","5","1","2","0","227","4","5","1","0","1","0","2","2","3","2","0","1","0","0","1","1","196","8","16","0","11/22 (50%)","2/11 (18%)","43%","3","13/27 (48%)","2/8 (25%)","4/7 (57%)","25%","4","7","0","9","0","1","0","0","0","0","2"
"Visita - Sampdoria vs Inter","1ST","12/09/2021","3","2","48%","0","1","5","0","4","0","212","6","4","1","0","3","0","2","0","3","2","1","0","0","0","1","0","165","5","25","0","18/29 (62%)","2/7 (29%)","57%","2","14/27 (52%)","6/8 (75%)","4/6 (67%)","100%","6","3","0","8","0","0","0","0","0","0","5"
"Local - Sampdoria vs Inter","2ND","12/09/2021","3","1","52%","0","1","9","0","2","0","171","8","8","3","0","2","0","4","3","7","2","1","0","0","0","4","1","134","11","25","0","11/25 (44%)","4/16 (25%)","57%","2","16/28 (57%)","9/16 (56%)","1/2 (50%)","38%","8","4","0","5","0","0","0","0","0","0","5"
"Visita - Sampdoria vs Inter","2ND","12/09/2021","3","0","48%","0","0","3","0","0","0","174","3","8","3","0","0","0","2","1","2","1","0","0","2","0","0","1","135","11","22","0","10/22 (45%)","0/1 (0%)","43%","2","12/28 (43%)","7/16 (44%)","1/7 (14%)","33%","3","7","0","11","0","0","0","0","0","0","3"
"Local - Cagliari vs Genoa","ALL","12/09/2021","3","2","52%","0","2","9","0","2","15","490","20","14","2","0","3","0","4","2","6","3","1","1","0","0","3","1","400","22","50","0","21/50 (42%)","4/12 (33%)","52%","11","37/72 (51%)","12/22 (55%)","3/7 (43%)","55%","20","4","0","17","0","0","0","0","0","0","5"
